ID_Veh,SpecCarMakeName,SpecCarType,SpecCarFuelType,SpecCarBodyType,FirstCarDrivingDate,SpecCarPower,groupe_tarification_vehicule,date_debut_construction,date_fin_construction,classe_tarification_vehicule,puissance_reel_vehicule,valeur_a_neuf_vehicule,categorie_commerciale_vehicule,qualification_vehicule_vert,code_type_frequence_rcm,code_type_frequence_rcc,code_type_cout_rcm,code_type_frequence_dta,code_type_cout_dta,code_type_frequence_vol,code_type_cout_vol,code_type_frequence_bdg,code_type_cout_bdg,code_vente_vehicule
CI37075,CITROEN,JUMPY,DIES,PCB,12/2005,7,10,2004,2008,A,72,17282,U1,0,10,4,6,3,7,2,6,6,6,99
CI37076,CITROEN,JUMPY,DIES,PCB,12/2005,7,10,2004,2008,B,72,18359,U1,0,10,4,6,3,7,2,7,6,6,99
CI37077,CITROEN,JUMPY,DIES,PCB,12/2005,8,11,2004,2008,B,95,19734,U1,0,14,7,6,5,7,3,7,8,6,99
CI37078,CITROEN,JUMPY,DIES,PCB,12/2005,8,12,2004,2008,B,110,20212,U1,0,14,7,6,5,7,3,7,8,6,99
CI37079,CITROEN,JUMPY,DIES,PCB,12/2005,8,12,2004,2008,B,110,21289,U1,0,14,7,6,5,8,3,8,8,6,99
CI37184,CITROEN,JUMPY,DIES,CBC,11/2016,8,11,2011,9999,F,128,35250,U1,0,16,7,6,6,10,6,10,8,6,99
CI37191,CITROEN,JUMPY,DIES,CBC,11/2016,10,13,2011,9999,F,163,38350,U1,0,16,7,6,7,14,9,13,8,6,99
CI37221,CITROEN,JUMPY,DIES,FGN,11/2016,5,11,2015,9999,D,95,28380,U1,0,12,9,5,6,7,5,3,8,7,99
CI37235,CITROEN,JUMPY,DIES,FGN,11/2016,7,15,2015,9999,F,177,36960,U1,0,14,9,5,9,14,10,11,8,7,99
CI37245,CITROEN,JUMPY,DIES,FGN,03/2024,5,13,2018,9999,E,120,31860,U1,0,13,9,5,8,7,8,6,8,6,99
CI37265,CITROEN,JUMPY,DIES,FGN,03/2024,7,15,2018,9999,F,177,39060,U1,0,12,8,5,10,14,10,11,8,6,99
CI37291,CITROEN,JUMPY,DIES,CBC,03/2024,6,11,2018,9999,D,120,28550,U1,0,15,7,6,6,6,6,8,8,6,99
CI37295,CITROEN,JUMPY,DIES,CBC,11/2019,8,12,2018,9999,E,150,32350,U1,0,16,6,6,6,9,6,11,8,6,99
CI37296,CITROEN,JUMPY,DIES,CBC,11/2016,6,9,2018,9999,D,95,26600,U1,0,15,7,6,5,7,4,7,8,6,99
CI37314,CITROEN,JUMPY,DIES,CBC,11/2019,5,10,2019,2022,D,102,27750,U1,0,15,7,6,5,8,5,8,8,7,99
CI37320,CITROEN,JUMPY,DIES,CBC,11/2019,7,12,2019,2022,F,144,35150,U1,0,16,6,6,6,9,6,11,8,7,99
CI37337,CITROEN,JUMPY,ELEC,FGN,03/2024,9,14,2020,9999,H,136,44700,U1,1,10,4,5,4,10,7,9,3,6,99
CI37339,CITROEN,JUMPY,DIES,CBC,03/2024,7,12,2020,9999,F,144,35150,U1,0,16,6,6,6,9,6,11,8,6,99
CI37340,CITROEN,JUMPY,ELEC,CBC,03/2024,4,11,2020,9999,H,136,46650,U1,1,13,3,6,3,10,6,11,3,6,99
CI37369,CITROEN,JUMPY,DIES,FGN,02/2024,5,13,2021,2024,E,120,34140,U1,0,13,9,5,8,7,8,6,8,8,99
CI37453,CITROEN,JUMPY,HE,FGN,03/2024,9,14,2022,9999,N,136,140040,U1,0,10,4,5,4,18,7,15,3,6,99
CI37480,CITROEN,JUMPY,ELEC,PHC,03/2024,9,14,2023,9999,J,136,54120,U1,1,13,3,6,3,10,6,12,3,6,99
CI38105,CITROEN,SAXO,ELEC,BER,12/2005,1,7,1998,2006,C,28,14315,B2,1,2,2,4,2,8,5,3,1,6,99
CI38106,CITROEN,SAXO,ELEC,BER,12/2005,1,7,1998,2006,C,28,13858,B2,1,2,2,4,2,8,5,3,1,6,99
CI39027,CITROEN,BERLINGO,CARB,LSP,03/2000,7,11,1998,2003,B,76,12882,U0,0,5,3,3,4,5,1,2,6,5,99
CI39037,CITROEN,BERLINGO,DIES,LSP,03/2000,6,12,1999,2004,C,90,15688,U0,0,5,4,3,4,6,1,2,9,5,99
CI39047,CITROEN,BERLINGO,DIES,LSP,03/2000,5,12,1999,2004,B,90,15316,U0,0,6,5,3,5,6,2,4,9,5,99
CI39051,CITROEN,BERLINGO,CARB,FTE,03/2000,6,10,1999,2004,A,60,11651,U0,0,5,4,3,3,3,3,4,6,5,99
CI39055,CITROEN,BERLINGO,CARB,LSP,03/2000,6,10,1999,2004,B,75,11647,U0,0,5,3,3,3,3,1,2,6,5,99
CI39064,CITROEN,BERLINGO,DIES,PCB,03/2000,7,11,1999,2004,C,90,15702,U0,0,5,4,3,4,6,1,2,9,5,99
CI39082,CITROEN,BERLINGO,CARB,LSP,12/2005,5,9,2000,2006,B,75,12250,U0,0,5,3,3,3,4,1,2,6,6,99
CI39083,CITROEN,BERLINGO,CARB,LSP,12/2005,5,9,2000,2006,B,75,13400,U0,0,5,3,3,3,4,1,2,6,6,99
CI39084,CITROEN,BERLINGO,CARB,LSP,02/2005,5,9,2001,2006,C,75,14300,U0,0,5,3,3,3,4,1,2,6,6,99
CI39085,CITROEN,BERLINGO,CARB,LSP,12/2005,7,11,2001,2010,C,110,15000,U0,0,5,3,3,4,6,1,2,6,6,99
CI39086,CITROEN,BERLINGO,CARB,LSP,12/2005,7,11,2001,2010,C,110,16500,U0,0,5,3,3,4,7,1,2,6,8,99
CI39087,CITROEN,BERLINGO,DIES,LSP,12/2005,5,9,2001,2006,B,72,13350,U0,0,5,4,3,4,4,1,2,9,6,99
CI39088,CITROEN,BERLINGO,DIES,LSP,12/2005,5,9,2001,2006,C,72,14500,U0,0,5,4,3,4,5,1,2,9,6,99
CI39089,CITROEN,BERLINGO,DIES,LSP,12/2005,6,10,2001,2007,C,90,18150,U0,0,5,4,3,5,8,1,3,9,8,99
CI39090,CITROEN,BERLINGO,DIES,LSP,12/2005,6,10,2001,2006,C,90,15750,U0,0,5,4,3,5,6,1,2,9,6,99
CI39091,CITROEN,BERLINGO,DIES,LSP,12/2005,6,10,2001,2007,C,90,16650,U0,0,5,4,3,5,8,1,2,9,6,99
CI39092,CITROEN,BERLINGO,DIES,LSP,12/2005,5,9,2001,2007,C,72,16900,U0,0,5,4,3,4,7,1,2,9,8,99
CI39093,CITROEN,BERLINGO,DIES,LSP,12/2005,5,9,2001,2007,C,72,15500,U0,0,5,4,3,4,5,1,2,9,6,99
CI39094,CITROEN,BERLINGO,DIES,FTE,12/2005,8,11,2001,2006,B,90,15668,U0,0,6,5,3,5,6,2,4,9,5,99
CI39095,CITROEN,BERLINGO,DIES,FTE,12/2005,8,11,2001,2006,B,90,15428,U0,0,6,5,3,5,6,2,4,9,5,99
CI39096,CITROEN,BERLINGO,DIES,FTE,12/2005,7,10,2001,2006,B,72,14352,U0,0,5,5,3,4,5,1,4,9,5,99
CI39097,CITROEN,BERLINGO,DIES,FTE,12/2005,7,10,2001,2006,B,72,14114,U0,0,5,5,3,4,4,1,4,9,5,99
CI39098,CITROEN,BERLINGO,CARB,FTE,12/2005,6,8,2001,2006,A,55,12199,U0,0,5,4,3,3,4,3,4,6,5,99
CI39102,CITROEN,BERLINGO,DIES,FTE,12/2005,7,10,2002,2006,A,70,14591,U0,0,5,5,3,4,5,1,4,9,5,99
CI39103,CITROEN,BERLINGO,DIES,FTE,12/2005,7,10,2002,2006,A,70,14830,U0,0,5,5,3,4,5,1,4,9,5,99
CI39104,CITROEN,BERLINGO,DIES,FTE,12/2005,8,11,2002,2006,A,90,15907,U0,0,6,5,3,5,6,2,4,9,5,99
CI39105,CITROEN,BERLINGO,DIES,FTE,12/2005,8,11,2002,2006,A,90,16146,U0,0,6,5,3,5,8,2,4,9,5,99
CI39106,CITROEN,BERLINGO,CARB,LSP,12/2005,7,11,2002,2008,2,110,17250,U0,0,5,3,3,4,7,1,2,6,6,99
CI39107,CITROEN,BERLINGO,DIES,LSP,12/2005,6,10,2002,2007,3,90,18900,U0,0,5,4,3,5,8,1,3,9,6,99
CI39108,CITROEN,BERLINGO,CARB,LSP,02/2005,7,11,2002,2007,2,110,17150,U0,0,5,3,3,4,7,1,2,6,6,99
CI39109,CITROEN,BERLINGO,DIES,LSP,02/2005,6,10,2002,2007,3,90,18800,U0,0,5,4,3,5,8,1,3,9,6,99
CI39110,CITROEN,BERLINGO,DIES,PCB,12/2005,8,11,2002,2006,A,90,15607,U0,0,13,7,3,5,6,1,3,9,6,99
CI39111,CITROEN,BERLINGO,DIES,PCB,02/2005,7,10,2002,2006,A,70,14292,U0,0,12,7,3,4,4,1,3,9,6,99
CI39112,CITROEN,BERLINGO,CARB,LSP,12/2005,6,8,2004,2010,A,75,13000,U0,0,5,3,3,3,4,1,2,6,6,99
CI39113,CITROEN,BERLINGO,CARB,LSP,12/2005,6,8,2004,2010,A,75,14150,U0,0,5,3,3,3,4,1,2,6,6,99
CI39114,CITROEN,BERLINGO,DIES,LSP,12/2005,5,8,2002,2007,A,72,14100,U0,0,5,4,3,4,4,1,2,9,6,99
CI39115,CITROEN,BERLINGO,DIES,LSP,12/2005,5,8,2004,2007,B,72,15250,U0,0,5,4,3,4,5,1,2,9,6,99
CI39116,CITROEN,BERLINGO,DIES,LSP,12/2005,6,9,2000,2007,B,90,16500,U0,0,5,4,3,5,8,1,2,9,6,99
CI39116,CITROEN,BERLINGO,DIES,LSP,12/2005,6,9,2000,2006,B,90,16500,U0,0,5,4,3,5,8,1,3,9,6,99
CI39117,CITROEN,BERLINGO,DIES,FTE,12/2005,7,10,2004,2008,A,70,15428,U0,0,5,5,3,4,5,1,4,9,5,99
CI39118,CITROEN,BERLINGO,DIES,FTE,12/2005,7,10,2004,2008,A,70,15907,U0,0,5,5,3,4,5,1,4,9,5,99
CI39119,CITROEN,BERLINGO,DIES,FTE,12/2005,7,10,2004,2008,A,70,15668,U0,0,5,5,3,4,5,1,4,9,5,99
CI39120,CITROEN,BERLINGO,DIES,FTE,12/2005,7,10,2004,2008,A,70,16146,U0,0,5,5,3,4,7,1,4,9,5,99
CI39121,CITROEN,BERLINGO,DIES,FTE,12/2005,8,11,2004,2008,A,90,16744,U0,0,6,5,3,5,8,2,4,9,5,99
CI39122,CITROEN,BERLINGO,DIES,FTE,12/2005,8,11,2004,2008,B,90,17222,U0,0,6,5,3,5,8,2,4,9,5,99
CI39123,CITROEN,BERLINGO,DIES,FTE,12/2005,8,11,2004,2008,B,90,16983,U0,0,6,5,3,5,8,2,4,9,5,99
CI39124,CITROEN,BERLINGO,DIES,FTE,12/2005,8,11,2004,2008,B,90,17462,U0,0,6,5,3,5,8,2,4,9,5,99
CI39125,CITROEN,BERLINGO,CARB,FTE,02/2005,6,8,2004,2007,A,55,12857,U0,0,5,4,3,3,4,3,4,6,5,99
CI39126,CITROEN,BERLINGO,DIES,FTE,12/2005,7,10,2004,2008,A,70,14771,U0,0,5,5,3,4,5,1,4,9,5,99
CI39127,CITROEN,BERLINGO,DIES,FTE,02/2005,7,10,2004,2008,A,70,15010,U0,0,5,5,3,4,5,1,4,9,5,99
CI39128,CITROEN,BERLINGO,DIES,PCB,12/2005,7,10,2004,2008,A,70,14651,U0,0,12,7,3,4,5,1,3,9,6,99
CI39129,CITROEN,BERLINGO,DIES,FTE,12/2005,8,11,2004,2008,A,90,16086,U0,0,6,5,3,5,6,2,4,9,5,99
CI39130,CITROEN,BERLINGO,DIES,FTE,02/2005,8,11,2004,2008,A,90,16325,U0,0,6,5,3,5,8,2,4,9,5,99
CI39131,CITROEN,BERLINGO,DIES,PCB,12/2005,8,11,2004,2008,A,90,15967,U0,0,13,7,3,5,6,1,3,9,6,99
CI39132,CITROEN,BERLINGO,DIES,FTE,12/2005,7,10,2004,2008,A,70,14292,U0,0,5,5,3,4,4,1,4,9,5,99
CI39133,CITROEN,BERLINGO,CARB,LSP,12/2005,6,8,2004,2010,B,75,14900,U0,0,5,3,3,3,5,1,2,6,6,99
CI39134,CITROEN,BERLINGO,DIES,LSP,12/2005,5,9,2005,2010,B,92,17050,U0,0,5,4,3,5,8,1,2,9,6,99
CI39135,CITROEN,BERLINGO,DIES,LSP,12/2005,5,9,2005,2010,B,92,17800,U0,0,5,4,3,5,8,1,2,9,6,99
CI39136,CITROEN,BERLINGO,DIES,LSP,12/2005,5,9,2005,2010,C,92,19250,U0,0,5,4,3,5,8,1,3,9,8,99
CI39137,CITROEN,BERLINGO,DIES,LSP,12/2005,5,9,2005,2008,C,92,19850,U0,0,5,4,3,5,8,1,3,9,8,99
CI39138,CITROEN,BERLINGO,CARB,LSP,02/2005,6,8,2005,2010,B,75,15650,U0,0,5,3,3,3,5,1,2,6,6,99
CI39139,CITROEN,BERLINGO,DIES,LSP,12/2005,5,8,2005,2010,B,75,15200,U0,0,5,4,3,4,5,1,2,9,6,99
CI39140,CITROEN,BERLINGO,DIES,LSP,12/2005,5,8,2005,2010,B,75,16350,U0,0,5,4,3,4,7,1,2,9,6,99
CI39141,CITROEN,BERLINGO,DIES,LSP,12/2005,5,8,2005,2010,B,75,17100,U0,0,5,4,3,4,7,1,2,9,6,99
CI39142,CITROEN,BERLINGO,DIES,LSP,12/2005,5,8,2005,2010,B,75,18550,U0,0,5,4,3,4,7,1,3,9,8,99
CI39143,CITROEN,BERLINGO,DIES,LSP,12/2005,5,8,2005,2010,B,75,17400,U0,0,5,4,3,4,7,1,2,9,6,99
CI39144,CITROEN,BERLINGO,DIES,LSP,02/2005,5,9,2005,2010,B,92,18150,U0,0,5,4,3,5,8,1,3,9,6,99
CI39145,CITROEN,BERLINGO,DIES,LSP,12/2005,5,9,2005,2010,C,92,20050,U0,0,5,4,3,5,8,1,3,9,6,99
CI39146,CITROEN,BERLINGO,CARB,LSP,12/2005,7,10,2002,2010,B,110,18300,U0,0,5,3,3,4,7,1,3,6,6,99
CI39149,CITROEN,BERLINGO,DIES,FTE,12/2005,6,9,2005,2010,B,75,16266,U0,0,5,5,3,4,7,2,4,9,5,99
CI39150,CITROEN,BERLINGO,DIES,FTE,12/2005,6,9,2005,2010,B,75,16923,U0,0,5,5,3,4,7,2,4,9,5,99
CI39151,CITROEN,BERLINGO,DIES,FTE,12/2005,6,10,2005,2010,C,75,17342,U0,0,5,5,3,4,7,2,4,9,5,99
CI39152,CITROEN,BERLINGO,DIES,FTE,12/2005,6,9,2005,2010,B,75,15727,U0,0,5,5,3,4,5,2,4,9,5,99
CI39153,CITROEN,BERLINGO,DIES,FTE,12/2005,6,11,2005,2010,A,90,16864,U0,0,6,5,3,5,8,2,4,9,5,99
CI39154,CITROEN,BERLINGO,DIES,FTE,12/2005,6,10,2005,2010,B,90,17521,U0,0,6,5,3,5,8,2,4,9,5,99
CI39155,CITROEN,BERLINGO,DIES,FTE,12/2005,6,10,2005,2010,B,90,17940,U0,0,6,5,3,5,8,2,6,9,5,99
CI39156,CITROEN,BERLINGO,DIES,FTE,12/2005,6,9,2005,2010,B,75,16505,U0,0,5,5,3,4,7,1,4,9,5,99
CI39157,CITROEN,BERLINGO,DIES,FTE,12/2005,6,9,2005,2010,B,75,17163,U0,0,5,5,3,4,7,1,4,9,5,99
CI39158,CITROEN,BERLINGO,DIES,FTE,12/2005,6,10,2005,2010,B,75,17581,U0,0,5,5,3,4,7,1,4,9,5,99
CI39159,CITROEN,BERLINGO,DIES,FTE,02/2005,6,11,2005,2010,B,90,17103,U0,0,6,5,3,5,8,2,4,9,5,99
CI39160,CITROEN,BERLINGO,DIES,FTE,12/2005,6,10,2005,2010,B,90,17761,U0,0,6,5,3,5,8,2,4,9,5,99
CI39161,CITROEN,BERLINGO,DIES,FTE,12/2005,6,10,2005,2010,B,90,18179,U0,0,6,5,3,5,8,2,6,9,5,99
CI40256,CITROEN,XSARA,CARB,BER,12/2005,5,9,2001,2006,C,75,14800,M1,0,10,7,5,7,6,4,4,5,8,99
CI40257,CITROEN,XSARA,CARB,BER,12/2005,5,9,2001,2006,C,75,15150,M1,0,10,7,5,7,6,4,5,5,9,99
CI40258,CITROEN,XSARA,CARB,BER,12/2005,5,9,2000,2006,B,75,14200,M1,0,10,7,5,7,6,4,4,5,8,99
CI40259,CITROEN,XSARA,CARB,BER,12/2005,5,9,2000,2006,C,75,15750,M1,0,10,7,5,7,6,4,5,5,9,99
CI40262,CITROEN,XSARA,CARB,BRK,12/2005,5,9,2001,2006,C,75,15400,M1,0,8,6,6,6,6,3,3,5,8,99
CI40263,CITROEN,XSARA,CARB,BRK,12/2005,5,9,2000,2006,C,75,16350,M1,0,8,6,6,6,6,3,3,5,9,99
CI40267,CITROEN,XSARA,CARB,BER,12/2005,7,11,2001,2006,C,110,16000,M1,0,9,6,5,8,7,5,6,5,9,99
CI40268,CITROEN,XSARA,CARB,BER,12/2005,7,11,2001,2006,C,110,16600,M1,0,9,6,5,8,7,5,6,5,9,99
CI40269,CITROEN,XSARA,CARB,BRK,12/2005,7,11,2001,2006,C,110,17200,M1,0,7,5,6,7,8,4,4,5,9,99
CI40270,CITROEN,XSARA,DIES,BER,12/2005,5,10,2001,2006,C,90,17100,M1,0,9,8,5,9,8,4,6,8,8,99
CI40271,CITROEN,XSARA,DIES,BER,12/2005,5,10,2001,2006,C,90,18050,M1,0,9,8,5,9,8,4,6,8,9,99
CI40272,CITROEN,XSARA,DIES,BER,12/2005,6,11,2001,2006,D,110,19450,M1,0,9,8,5,9,8,5,7,8,9,99
CI40273,CITROEN,XSARA,DIES,BER,12/2005,6,11,2001,2006,D,110,20600,M1,0,9,8,5,9,8,4,7,8,9,99
CI40274,CITROEN,XSARA,DIES,BER,12/2005,5,10,2001,2006,C,90,17700,M1,0,9,8,5,9,8,4,6,8,8,99
CI40275,CITROEN,XSARA,DIES,BER,12/2005,5,10,2000,2006,C,90,18650,M1,0,9,8,5,9,8,4,6,8,9,99
CI40276,CITROEN,XSARA,DIES,BER,12/2005,6,11,2001,2006,D,110,20050,M1,0,9,8,5,9,8,5,7,8,9,99
CI40277,CITROEN,XSARA,DIES,BRK,12/2005,5,10,2001,2006,C,90,18300,M1,0,7,6,6,8,8,3,4,8,8,99
CI40278,CITROEN,XSARA,DIES,BRK,12/2005,5,10,2001,2006,D,90,19250,M1,0,7,6,6,8,8,3,4,8,9,99
CI40279,CITROEN,XSARA,DIES,BRK,12/2005,6,11,2001,2006,D,110,20650,M1,0,7,6,6,8,8,3,4,8,9,99
CI40280,CITROEN,XSARA,CARB,BER,12/2005,7,11,2001,2006,C,110,17550,M1,0,9,6,5,8,8,5,7,5,9,99
CI40282,CITROEN,XSARA,DIES,BER,12/2005,5,10,2001,2006,C,90,17800,M1,0,9,8,5,9,8,4,6,8,8,99
CI40283,CITROEN,XSARA,DIES,BER,12/2005,5,10,2001,2006,D,90,19600,M1,0,9,8,5,9,8,4,6,8,9,99
CI40284,CITROEN,XSARA,DIES,BER,12/2005,6,11,2001,2006,D,110,21000,M1,0,9,8,5,9,8,5,7,8,9,99
CI40285,CITROEN,XSARA,CARB,BER,12/2005,7,11,2001,2006,C,110,18600,M1,0,9,6,5,8,8,5,7,5,9,99
CI40286,CITROEN,XSARA,DIES,BER,12/2005,6,11,2001,2006,D,110,21900,M1,0,9,8,5,9,8,4,7,8,9,99
CI40287,CITROEN,XSARA,CARB,BRK,12/2005,7,11,2001,2006,D,110,19200,M1,0,7,5,6,7,8,4,4,5,9,99
CI40288,CITROEN,XSARA,DIES,BRK,12/2005,6,11,2001,2006,D,110,22500,M1,0,7,6,6,8,8,3,4,8,9,99
CI40289,CITROEN,XSARA,CARB,BER,12/2005,7,11,2001,2006,C,110,17300,M1,0,9,6,5,8,8,5,7,5,9,99
CI40291,CITROEN,XSARA,CARB,BRK,12/2005,7,11,2001,2006,C,110,17900,M1,0,7,5,6,7,8,4,4,5,9,99
CI40292,CITROEN,XSARA,DIES,BER,12/2005,5,10,2001,2006,D,90,19350,M1,0,9,8,5,9,8,4,6,8,9,99
CI40293,CITROEN,XSARA,DIES,BER,12/2005,6,11,2001,2006,D,110,20750,M1,0,9,8,5,9,8,5,7,8,9,99
CI40294,CITROEN,XSARA,DIES,BRK,12/2005,5,10,2001,2006,D,90,19950,M1,0,7,6,6,8,8,3,4,8,9,99
CI40295,CITROEN,XSARA,DIES,BRK,12/2005,6,11,2001,2006,D,110,21350,M1,0,7,6,6,8,8,3,4,8,9,99
CI40296,CITROEN,XSARA,CARB,BER,12/2005,7,11,2001,2006,C,110,15750,M1,0,9,6,5,8,7,5,6,5,8,99
CI40297,CITROEN,XSARA,DIES,BER,12/2005,4,9,2002,2006,C,70,17550,M1,0,10,9,5,7,7,4,6,8,9,99
CI40298,CITROEN,XSARA,DIES,BER,12/2005,4,9,2002,2006,C,70,18150,M1,0,10,9,5,7,7,4,6,8,9,99
CI40299,CITROEN,XSARA,DIES,BRK,12/2005,4,9,2002,2006,C,70,18750,M1,0,8,7,6,7,7,3,4,8,9,99
CI40300,CITROEN,XSARA,DIES,BER,12/2005,4,9,2002,2006,B,70,16700,M1,0,10,9,5,7,6,4,5,8,8,99
CI40303,CITROEN,XSARA,CARB,BER,12/2005,7,11,2002,2006,B,110,15200,M1,0,9,6,5,8,7,5,6,5,8,99
CI40304,CITROEN,XSARA,CARB,BER,12/2005,7,11,2002,2006,B,110,15800,M1,0,9,6,5,8,7,5,6,5,8,99
CI40307,CITROEN,XSARA,DIES,CLE,12/2005,8,11,2001,2006,A,90,15967,M1,0,9,10,6,8,6,5,1,8,6,99
CI40308,CITROEN,XSARA,DIES,BER,12/2005,5,10,2001,2006,B,90,16990,M1,0,9,8,5,9,8,4,5,8,8,99
CI40309,CITROEN,XSARA,DIES,BER,12/2005,5,10,2001,2006,C,90,17950,M1,0,9,8,5,9,8,4,6,8,9,99
CI40322,CITROEN,XSARA,DIES,CLE,12/2005,6,10,2002,2006,A,70,15428,M1,0,10,10,6,7,5,5,1,8,6,99
CI40323,CITROEN,XSARA,DIES,CLE,12/2005,6,10,2002,2006,B,70,16194,M1,0,10,10,6,7,6,5,1,8,6,99
CI40324,CITROEN,XSARA,DIES,CLE,12/2005,6,10,2002,2006,A,70,16026,M1,0,10,10,6,7,5,5,1,8,6,99
CI40325,CITROEN,XSARA,DIES,CLE,12/2005,8,11,2002,2006,B,90,16852,M1,0,9,10,6,8,8,5,1,8,6,99
CI40326,CITROEN,XSARA,DIES,BER,12/2005,4,9,2002,2006,B,70,16500,M1,0,10,9,5,7,6,4,5,8,8,99
CI40327,CITROEN,XSARA,DIES,BER,12/2005,4,9,2002,2006,B,70,17100,M1,0,10,9,5,7,7,4,6,8,8,99
CI40328,CITROEN,XSARA,DIES,BRK,12/2005,4,9,2002,2006,B,70,17700,M1,0,8,7,6,7,7,3,4,8,8,99
CI40337,CITROEN,XSARA,CARB,BRK,12/2005,7,11,2002,2006,B,110,16650,M1,0,7,5,6,7,7,4,4,5,8,99
CI40339,CITROEN,XSARA,CARB,BER,12/2005,8,13,2002,2006,C,137,19300,M1,0,5,6,7,9,8,6,8,6,10,99
CI40341,CITROEN,XSARA,CARB,BER,12/2005,8,13,2002,2006,C,137,19050,M1,0,5,6,7,9,8,6,8,6,10,99
CI40342,CITROEN,XSARA,DIES,CLE,12/2005,6,10,2002,2007,A,70,16265,M1,0,10,10,6,7,6,5,1,8,7,99
CI40343,CITROEN,XSARA,DIES,BER,12/2005,5,10,2003,2006,C,90,21400,M1,0,9,8,5,9,8,4,6,8,10,99
CI40344,CITROEN,XSARA,CARB,BRK,12/2005,7,11,2003,2007,2,110,17800,M1,0,7,5,6,7,8,4,4,5,10,99
CI40345,CITROEN,XSARA,DIES,BRK,12/2005,5,10,2000,2007,3,90,19900,M1,0,7,6,6,8,8,3,4,8,10,99
CI40346,CITROEN,XSARA,DIES,BRK,12/2005,6,11,2003,2007,3,110,21250,M1,0,7,6,6,8,8,3,4,8,10,99
CI41004,CITROEN,XSARA PICASSO,CARB,MSP,12/2005,6,10,1999,2007,B,96,16769,M1,0,5,4,3,8,7,1,3,5,8,99
CI41006,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,5,10,1999,2007,B,90,19635,M1,0,5,6,3,8,8,1,4,8,8,99
CI41014,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,5,10,2000,2007,B,90,21400,M1,0,5,6,3,8,8,1,4,8,5,99
CI41015,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,5,9,2001,2007,B,90,19850,M1,0,5,6,3,8,8,1,4,8,8,99
CI41020,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,5,9,2001,2007,C,90,22450,M1,0,5,6,3,8,8,1,4,8,8,99
CI41021,CITROEN,XSARA PICASSO,CARB,MSP,12/2005,6,9,2002,2007,B,97,18700,M1,0,5,4,3,8,7,1,4,5,8,99
CI41026,CITROEN,XSARA PICASSO,CARB,MSP,12/2005,7,11,2002,2007,B,115,21000,M1,0,4,4,3,8,8,2,5,5,8,99
CI41027,CITROEN,XSARA PICASSO,CARB,MSP,12/2005,7,11,2002,2007,B,115,20000,M1,0,4,4,3,8,8,2,5,5,8,99
CI41028,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,6,10,2003,2008,C,110,23050,M1,0,4,5,3,8,8,2,5,8,8,99
CI41029,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,6,10,2003,2008,C,110,23750,M1,0,4,5,3,8,8,2,5,8,8,99
CI41030,CITROEN,XSARA PICASSO,CARB,MSP,12/2005,7,11,2003,2006,B,115,20500,M1,0,4,4,3,8,8,2,5,5,8,99
CI41031,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,6,10,2003,2006,C,110,23550,M1,0,4,5,3,8,8,2,5,8,8,99
CI41032,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,5,9,2003,2006,B,90,22300,M1,0,5,6,3,8,8,1,4,8,8,99
CI41033,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,6,10,2003,2009,B,110,22990,M1,0,4,5,3,8,8,2,5,8,8,99
CI41034,CITROEN,XSARA PICASSO,CARB,MSP,12/2005,7,11,2004,2007,B,115,20650,M1,0,4,4,3,8,8,2,5,5,8,99
CI41035,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,5,9,2004,2007,B,90,22450,M1,0,5,6,3,8,8,1,4,8,8,99
CI41036,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,6,10,2004,2008,3,110,23700,M1,0,4,5,3,8,8,2,5,8,8,99
CI41037,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,6,10,2004,2009,3,110,23600,M1,0,4,5,3,8,8,2,5,8,8,99
CI41038,CITROEN,XSARA PICASSO,CARB,MSP,12/2005,7,10,2004,2009,B,110,18750,M1,0,4,4,3,8,8,2,5,5,8,99
CI41039,CITROEN,XSARA PICASSO,CARB,MSP,12/2005,7,10,2004,2008,B,110,20250,M1,0,4,4,3,8,8,2,5,5,8,99
CI41040,CITROEN,XSARA PICASSO,CARB,MSP,12/2005,7,10,2004,2008,B,110,21150,M1,0,4,4,3,8,8,2,5,5,8,99
CI41041,CITROEN,XSARA PICASSO,CARB,MSP,12/2005,7,10,2004,2008,B,110,20450,M1,0,4,4,3,8,8,2,5,5,8,99
CI41042,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,5,9,2005,2009,B,92,21050,M1,0,5,6,3,8,8,1,4,8,9,99
CI41043,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,5,9,2005,2008,B,92,22550,M1,0,5,6,3,8,8,1,4,8,9,99
CI41044,CITROEN,XSARA PICASSO,DIES,MSP,12/2005,5,9,2005,2008,B,92,23450,M1,0,5,6,3,8,8,1,4,8,9,99
