SpecCarMakeNameNeuve,SpecCarTypeNeuve,SpecCarFuelTypeNeuve,SpecCarBodyTypeNeuve,SpecCarPowerNeuve,ID_Veh_Neuve,groupe_tarification_vehicule_Neuve,date_debut_construction_Neuve,date_fin_construction_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,valeur_a_neuf_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_cout_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve
AUDI,A3 IV,DIES,BER,6,AU57009,12,2019,9999,F,116,37000,M1,1,9,8,7,13,6,5,12,10,9,99
AUDI,A3 IV,DIES,BER,6,AU57009,12,2019,9999,F,116,37000,M1,1,9,8,7,13,6,5,12,10,9,99
AUDI,A3 IV,DIES,BER,6,AU57065,12,2020,9999,F,116,39590,M1,0,9,8,7,13,6,5,12,10,11,99
AUDI,A3 IV,DIES,BER,6,AU57065,12,2020,9999,F,116,39590,M1,0,9,8,7,13,6,5,12,10,11,99
AUDI,A3 IV,DIES,BER,6,AU57062,12,2020,9999,E,116,31790,M1,0,9,8,7,13,6,5,12,10,11,99
AUDI,A3 IV,DIES,BER,6,AU57062,12,2020,9999,E,116,31790,M1,0,9,8,7,13,6,5,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57085,13,2020,9999,E,150,32970,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57085,13,2020,9999,E,150,32970,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57117,13,2022,2025,H,150,44895,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57117,13,2022,2025,H,150,44895,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57116,13,2022,9999,F,150,40045,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57116,13,2022,9999,F,150,40045,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57129,13,2023,9999,G,150,42465,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57129,13,2023,9999,G,150,42465,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57087,13,2020,9999,F,150,36820,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57087,13,2020,9999,F,150,36820,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57033,13,2019,9999,F,150,38450,M1,1,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57033,13,2019,9999,F,150,38450,M1,1,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57130,13,2023,9999,H,150,46115,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57130,13,2023,9999,H,150,46115,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57086,13,2020,9999,F,150,36120,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57086,13,2020,9999,F,150,36120,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57089,13,2020,9999,G,150,41670,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57089,13,2020,9999,G,150,41670,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57035,13,2019,9999,G,150,43300,M1,1,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57035,13,2019,9999,G,150,43300,M1,1,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57128,13,2023,9999,G,150,41165,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57128,13,2023,9999,G,150,41165,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57032,13,2019,9999,F,150,37750,M1,1,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57032,13,2019,9999,F,150,37750,M1,1,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57088,13,2020,9999,F,150,40770,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57088,13,2020,9999,F,150,40770,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57034,13,2019,9999,G,150,42400,M1,1,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57034,13,2019,9999,G,150,42400,M1,1,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57031,13,2019,9999,F,150,34600,M1,1,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57031,13,2019,9999,F,150,34600,M1,1,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57080,13,2020,9999,E,150,32420,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57080,13,2020,9999,E,150,32420,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57104,13,2022,2025,H,150,44330,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57104,13,2022,2025,H,150,44330,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57123,13,2023,9999,G,150,41900,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57123,13,2023,9999,G,150,41900,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57103,13,2022,9999,F,150,39480,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57103,13,2022,9999,F,150,39480,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57082,13,2020,9999,F,150,36270,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57082,13,2020,9999,F,150,36270,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57013,13,2019,9999,F,150,37900,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57013,13,2019,9999,F,150,37900,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57013,13,2019,9999,F,150,37900,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57013,13,2019,9999,F,150,37900,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57081,13,2020,9999,F,150,35570,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57081,13,2020,9999,F,150,35570,M1,0,5,6,7,11,7,6,12,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57084,13,2020,9999,G,150,41120,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57084,13,2020,9999,G,150,41120,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57015,13,2019,9999,G,150,42750,M1,1,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57015,13,2019,9999,G,150,42750,M1,1,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57015,13,2019,9999,G,150,42750,M1,1,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57015,13,2019,9999,G,150,42750,M1,1,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57122,13,2023,9999,F,150,40600,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57122,13,2023,9999,F,150,40600,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57012,13,2019,9999,F,150,37200,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57012,13,2019,9999,F,150,37200,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57012,13,2019,9999,F,150,37200,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57012,13,2019,9999,F,150,37200,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57083,13,2020,9999,F,150,40220,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57083,13,2020,9999,F,150,40220,M1,0,5,6,7,11,7,6,13,10,11,99
AUDI,A3 IV,DIES,BER,8,AU57124,13,2023,9999,H,150,45550,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57124,13,2023,9999,H,150,45550,M1,0,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57014,13,2019,9999,G,150,41850,M1,1,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57014,13,2019,9999,G,150,41850,M1,1,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57014,13,2019,9999,G,150,41850,M1,1,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57014,13,2019,9999,G,150,41850,M1,1,5,6,7,11,7,6,13,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57011,13,2019,9999,E,150,34050,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57011,13,2019,9999,E,150,34050,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57011,13,2019,9999,E,150,34050,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,8,AU57011,13,2019,9999,E,150,34050,M1,1,5,6,7,11,7,6,12,10,9,99
AUDI,A3 IV,DIES,BER,11,AU57118,14,2022,2025,H,200,48725,M1,0,4,6,11,12,13,9,14,10,11,99
AUDI,A3 IV,DIES,BER,11,AU57118,14,2022,2025,H,200,48725,M1,0,4,6,11,12,13,9,14,10,11,99
AUDI,A3 IV,DIES,BER,11,AU57093,14,2021,9999,H,200,47430,M1,0,4,6,11,12,13,9,14,10,9,99
AUDI,A3 IV,DIES,BER,11,AU57093,14,2021,9999,H,200,47430,M1,0,4,6,11,12,13,9,14,10,9,99
AUDI,A3 IV,DIES,BER,11,AU57092,14,2021,9999,H,200,46530,M1,0,4,6,11,12,13,9,14,10,9,99
AUDI,A3 IV,DIES,BER,11,AU57092,14,2021,9999,H,200,46530,M1,0,4,6,11,12,13,9,14,10,9,99
AUDI,A3 IV,DIES,BER,11,AU57105,14,2022,2025,H,200,48160,M1,0,4,6,11,12,13,9,14,10,11,99
AUDI,A3 IV,DIES,BER,11,AU57105,14,2022,2025,H,200,48160,M1,0,4,6,11,12,13,9,14,10,11,99
AUDI,A3 IV,DIES,BER,11,AU57091,14,2021,9999,H,200,46880,M1,0,4,6,11,12,13,9,14,10,9,99
AUDI,A3 IV,DIES,BER,11,AU57091,14,2021,9999,H,200,46880,M1,0,4,6,11,12,13,9,14,10,9,99
AUDI,A3 IV,DIES,BER,11,AU57090,14,2021,9999,H,200,45980,M1,0,4,6,11,12,13,9,14,10,9,99
AUDI,A3 IV,DIES,BER,11,AU57090,14,2021,9999,H,200,45980,M1,0,4,6,11,12,13,9,14,10,9,99
AUDI,A3 IV,DIES,BRK,8,AU57134,13,2023,9999,H,150,46950,M1,0,7,6,8,12,7,6,12,10,10,99
AUDI,A3 IV,DIES,BRK,8,AU57134,13,2023,9999,H,150,46950,M1,0,7,6,8,12,7,6,12,10,10,99
AUDI,A3 IV,DIES,BRK,8,AU57133,13,2023,9999,G,150,42500,M1,0,7,6,8,12,7,6,12,10,10,99
AUDI,A3 IV,DIES,BRK,8,AU57133,13,2023,9999,G,150,42500,M1,0,7,6,8,12,7,6,12,10,10,99
AUDI,A3 IV,CARB,BER,6,AU57041,11,2019,9999,D,110,28750,M1,1,9,6,7,11,7,4,10,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57041,11,2019,9999,D,110,28750,M1,1,9,6,7,11,7,4,10,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57043,11,2019,9999,E,110,32600,M1,1,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57043,11,2019,9999,E,110,32600,M1,1,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57042,11,2019,9999,E,110,31900,M1,1,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57042,11,2019,9999,E,110,31900,M1,1,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57045,11,2019,9999,F,110,37450,M1,1,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57045,11,2019,9999,F,110,37450,M1,1,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57044,11,2019,9999,F,110,36550,M1,1,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57044,11,2019,9999,F,110,36550,M1,1,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57036,11,2019,9999,D,110,28200,M1,0,9,6,7,11,7,4,10,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57036,11,2019,9999,D,110,28200,M1,0,9,6,7,11,7,4,10,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57038,11,2019,9999,E,110,32050,M1,0,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57038,11,2019,9999,E,110,32050,M1,0,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57037,11,2019,9999,E,110,31350,M1,0,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57037,11,2019,9999,E,110,31350,M1,0,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57040,11,2019,9999,F,110,36900,M1,0,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57040,11,2019,9999,F,110,36900,M1,0,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57039,11,2019,9999,F,110,36000,M1,0,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,6,AU57039,11,2019,9999,F,110,36000,M1,0,9,6,7,11,7,4,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57021,13,2019,9999,E,150,29750,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57021,13,2019,9999,E,150,29750,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57111,13,2022,2025,F,150,39855,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57111,13,2022,2025,F,150,39855,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57110,13,2022,2025,F,150,35005,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57110,13,2022,2025,F,150,35005,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57023,13,2019,9999,E,150,33600,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57023,13,2019,9999,E,150,33600,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57022,13,2019,9999,E,150,32900,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57022,13,2019,9999,E,150,32900,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57025,13,2019,9999,F,150,38450,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57025,13,2019,9999,F,150,38450,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57024,13,2019,9999,F,150,37550,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57024,13,2019,9999,F,150,37550,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57001,13,2019,9999,D,150,29200,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57001,13,2019,9999,D,150,29200,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57001,13,2019,9999,D,150,29200,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57001,13,2019,9999,D,150,29200,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57097,13,2022,2025,F,150,39290,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57097,13,2022,2025,F,150,39290,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57096,13,2022,2025,F,150,34440,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57096,13,2022,2025,F,150,34440,M1,0,5,5,7,11,7,6,12,7,11,99
AUDI,A3 IV,CARB,BER,8,AU57003,13,2019,9999,E,150,33050,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57003,13,2019,9999,E,150,33050,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57003,13,2019,9999,E,150,33050,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57003,13,2019,9999,E,150,33050,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57002,13,2019,9999,E,150,32350,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57002,13,2019,9999,E,150,32350,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57002,13,2019,9999,E,150,32350,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57002,13,2019,9999,E,150,32350,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57005,13,2019,9999,F,150,37900,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57005,13,2019,9999,F,150,37900,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57005,13,2019,9999,F,150,37900,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57005,13,2019,9999,F,150,37900,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57004,13,2019,9999,F,150,37000,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57004,13,2019,9999,F,150,37000,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57004,13,2019,9999,F,150,37000,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,8,AU57004,13,2019,9999,F,150,37000,M1,0,5,5,7,11,7,6,12,7,9,99
AUDI,A3 IV,CARB,BER,10,AU57114,14,2022,2025,H,190,45775,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,CARB,BER,10,AU57114,14,2022,2025,H,190,45775,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,CARB,BER,10,AU57079,14,2020,9999,H,190,44590,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,CARB,BER,10,AU57079,14,2020,9999,H,190,44590,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,CARB,BER,10,AU57078,14,2020,9999,G,190,43690,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,CARB,BER,10,AU57078,14,2020,9999,G,190,43690,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,CARB,BER,10,AU57100,14,2022,2025,H,190,45210,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,CARB,BER,10,AU57100,14,2022,2025,H,190,45210,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,CARB,BER,10,AU57077,14,2020,9999,G,190,44040,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,CARB,BER,10,AU57077,14,2020,9999,G,190,44040,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,CARB,BER,10,AU57076,14,2020,9999,G,190,43140,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,CARB,BER,10,AU57076,14,2020,9999,G,190,43140,M1,0,4,5,11,11,13,9,14,7,11,99
AUDI,A3 IV,EH,BER,6,AU57109,11,2022,2025,F,110,40955,M1,0,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57109,11,2022,2025,F,110,40955,M1,0,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57108,11,2022,9999,F,110,36105,M1,0,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57108,11,2022,9999,F,110,36105,M1,0,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57053,11,2019,9999,F,110,34750,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57053,11,2019,9999,F,110,34750,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57055,11,2019,9999,F,110,39600,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57055,11,2019,9999,F,110,39600,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57052,11,2019,9999,E,110,34050,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57052,11,2019,9999,E,110,34050,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57054,11,2019,9999,F,110,38700,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57054,11,2019,9999,F,110,38700,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57051,11,2019,9999,E,110,30900,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57051,11,2019,9999,E,110,30900,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57139,12,2023,9999,F,116,38645,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,6,AU57139,12,2023,9999,F,116,38645,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,6,AU57138,12,2023,9999,F,116,37345,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,6,AU57138,12,2023,9999,F,116,37345,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,6,AU57140,12,2023,9999,G,116,42295,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,6,AU57140,12,2023,9999,G,116,42295,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,6,AU57095,11,2022,2025,F,110,40390,M1,0,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57095,11,2022,2025,F,110,40390,M1,0,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57094,11,2022,9999,F,110,35540,M1,0,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57094,11,2022,9999,F,110,35540,M1,0,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57048,11,2019,9999,E,110,34200,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57048,11,2019,9999,E,110,34200,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57050,11,2019,9999,F,110,39050,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57050,11,2019,9999,F,110,39050,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57047,11,2019,9999,E,110,33500,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57047,11,2019,9999,E,110,33500,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57049,11,2019,9999,F,110,38150,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57049,11,2019,9999,F,110,38150,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57046,11,2019,9999,E,110,30350,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57046,11,2019,9999,E,110,30350,M1,1,9,6,7,11,7,4,12,6,11,99
AUDI,A3 IV,EH,BER,6,AU57136,12,2023,9999,F,116,38080,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,6,AU57136,12,2023,9999,F,116,38080,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,6,AU57135,12,2023,9999,F,116,36780,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,6,AU57135,12,2023,9999,F,116,36780,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,6,AU57137,12,2023,9999,G,116,41730,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,6,AU57137,12,2023,9999,G,116,41730,M1,0,9,6,7,12,6,5,12,6,9,99
AUDI,A3 IV,EH,BER,8,AU57113,13,2022,2025,G,150,42005,M1,0,5,5,7,10,7,6,13,6,11,99
AUDI,A3 IV,EH,BER,8,AU57126,13,2023,9999,F,150,39945,M1,0,5,5,7,10,7,6,12,6,9,99
AUDI,A3 IV,EH,BER,8,AU57112,13,2022,9999,F,150,37155,M1,0,5,5,7,10,7,6,12,6,11,99
AUDI,A3 IV,EH,BER,8,AU57028,13,2019,9999,F,150,35750,M1,0,5,5,7,10,7,6,12,6,11,99
AUDI,A3 IV,EH,BER,8,AU57030,13,2019,9999,F,150,40600,M1,0,5,5,7,10,7,6,13,6,11,99
AUDI,A3 IV,EH,BER,8,AU57125,13,2023,9999,F,150,38645,M1,0,5,5,7,10,7,6,12,6,9,99
AUDI,A3 IV,EH,BER,8,AU57027,13,2019,9999,F,150,35050,M1,0,5,5,7,10,7,6,12,6,11,99
AUDI,A3 IV,EH,BER,8,AU57127,13,2023,9999,G,150,43595,M1,0,5,5,7,10,7,6,13,6,9,99
